"","X","kappa","learning_bias","alpha_ck","phi","rho","ck_off","epsilon","not_pun_bonus","convergence","nll","ID"
"139",139,2.00000027467623,0.211618096754581,0.0108374696029809,0.401188557988639,0.896693026420532,6.0294772150122e-06,0.0198588412068419,1.30329182792705e-05,0,247.460906865053,139
"140",140,4.99999967133685,7.70975672699399e-11,0.00986692652044742,0.000711299107478846,0.861020483612543,0.629812701340571,0.00294516035484385,0.165698937173573,0,214.723292738428,140
"141",141,2.67879230577443,4.68523070417122e-09,0.00696173414802601,0.470793675088853,0.967713974383911,7.36977616455861e-08,0.0340496812818531,0.167123708740893,0,283.999150359146,141
"142",142,4.24541691775744,4.73282283956326e-09,0.0196745344445032,0.26934686258081,0.999999991708187,0.510728444241917,0.0412358305291866,0.302448676489213,0,187.382201071426,142
"143",143,4.87286844443178,0.00698463015263698,0.0100103923068405,0.189224549881736,0.899589736823828,0.710813189882382,0.0241916222461083,0.0327268138238209,0,262.757227199894,143
"144",144,4.00000006458747,0.00134421325972789,0.00185726459979005,0.391763358996108,0.809907346480848,0.000490157106826494,0.0310492925101225,0.0818454848568279,0,356.699830722274,144
"145",145,4.77394747020763,0.00888331067180879,0.00865606413998261,0.36194431463757,0.864447340368509,0.00803127374910784,0.0239118654969276,0.0964420220664749,0,228.189965803395,145
"146",146,4.43363747338544,0.248703625303202,0.0115052184038663,0.148201018923922,0.814529666862847,0.0928577578718857,0.00737596414065204,0.228097824545992,0,181.807296982489,146
"147",147,3.28701584710135,0.617547395676282,0.0070100801581911,0.0819592058833383,0.638429878380145,0.739366946998719,0.025343759777503,0.15954499443249,0,355.18693336152,147
"148",148,4.99999970848434,4.76420557384708e-10,0.0100503961073619,0.478813400973425,0.759398700694528,3.48283476752297e-09,0.00699839264431162,0.253191628323887,0,210.765804274927,148
"149",149,3.00000029259817,0.044490463916073,0.010024395360844,0.367637632830457,0.994898346316868,0.00165449580001248,0.0286945329787556,0.254468967533826,0,225.207996686452,149
"150",150,3.00000018522408,0.000157853253534651,0.00450492660030396,0.428455112311616,0.763795237208137,0.966760033642908,0.0150904824572247,0.278098572075495,0,363.10981647625,150
"151",151,4.99999930891879,2.10071430565978e-09,0.0157484656229663,0.00712650550141272,0.842933218867363,2.88250669857739e-08,0.0155475554141591,0.161810933811607,0,139.833562407626,151
"152",152,4.99999996283607,0.463274092143198,0.0162450436515047,0.349415355260852,0.887000023021004,1.36889589599999e-09,0.0116305013469785,0.241125995093188,0,154.003183090991,152
"153",153,2.16000145121578,0.677553165790414,0.00890573080215562,0.438886199334888,0.981696743169338,2.1435598317469e-05,0.0145097157985014,0.000126277829105806,0,256.167845504123,153
"154",154,4.9876718609988,0.954680182215439,0.00750752241626173,0.311606858727385,0.837950027997495,0.00347577478346626,0.00398653940078147,0.107173659869208,0,228.702993622991,154
"155",155,4.99999962376997,0.291147950166556,0.00581033990114518,0.45122725251835,0.745205544505975,0.841254401214362,0.00271874367984685,0.244455863920382,0,342.338934391552,155
"156",156,3.99999994262017,0.27384943260588,0.0091381798975822,0.276525252421268,0.8447243956884,0.21517243358173,0.0240111275216253,0.308832752540503,0,264.1387276686,156
"157",157,3.43998373360087,6.32043216163967e-10,0.0114030234108955,0.29526093278398,0.999999977143317,0.469022286109334,0.0267447419575923,0.27335067011436,0,231.377866529514,157
"158",158,4.00000014180452,0.987923619743859,0.00843158079800202,0.26432317928218,0.825523684799547,0.0044125199908928,0.021744284759017,0.270921311641746,0,252.542770985417,158
"159",159,4.04215304232979,0.0760087797488745,0.00829428253881863,0.262647332156427,0.803420203869573,0.122245817016054,0.0134425252661503,0.258538285394867,0,236.519677038697,159
"160",160,3.27970909593485,0.12031222437016,0.00690512040885518,0.479788954778248,0.941220078259826,0.573422455483822,0.0213226677933651,0.298275236611901,0,324.491625976141,160
"161",161,4.55050239534285,9.85921069720461e-11,0.00932535130990711,0.000267527106800215,0.999999996359981,5.39623493292257e-08,0.0155181517972245,0.187021510727938,0,178.738343988479,161
"162",162,4.99922037503617,0.0026526441271268,0.00879725452664257,0.0894743408371378,0.706415091512069,9.97837156225109e-05,0.0607205430937071,0.040434891270632,0,263.888364138092,162
"163",163,4.99999977023047,0.0172477968137778,0.0135275015460118,0.234107556802635,0.932424035459008,0.405278502172141,0.0124407539748791,0.027636997001386,0,163.618493028408,163
"164",164,4.99999976162388,5.61695814678558e-08,0.014411631069695,3.83676477267075e-06,0.869515407091458,4.63082951323357e-09,0.0294981823270728,0.0930042629416364,0,170.136648112278,164
"165",165,4.00000010902354,0.88926165412816,0.00922017521142574,0.431946352328804,0.848114932273284,0.960860263394789,0.0185183536795307,0.306961016968286,0,314.820934536459,165
"166",166,4.99999996921315,0.150366168060867,0.0128334136007612,0.284840585841144,0.949335575658154,0.627971782081828,0.0106375739728641,0.263394640101813,0,194.561530930866,166
"167",167,4.00000000629027,0.236221993806092,0.00989953491140338,0.424933016732462,0.884363069630185,0.00989846388579446,0.022248091540108,0.313066235474007,0,264.136875734841,167
"168",168,4.43347406694842,0.00166189644205089,0.0130287889598157,0.0349662549953094,0.693554111169803,0.000210919318525876,0.0381425827479691,0.157777968193838,0,233.693256665372,168
"169",169,4.47719537302921,0.00382204816530013,0.0137824909237163,0.13687702450837,0.764490025301746,0.242777220442156,0.0367944717119823,0.0975058207463292,0,217.965117521533,169
"170",170,4.99999997179346,2.60063103081103e-08,0.00720843684469286,0.205792858973704,0.67460424635159,1.86163174010324e-09,0.00133105161006619,0.282745740747141,0,230.70306133719,170
"171",171,4.99999923755493,0.014904419560306,0.00901550745340588,0.188749850557898,0.87515730554432,0.140177140740474,0.0250813724363975,0.0626058400564835,0,226.798830362108,171
"172",172,4.99999997277888,1.34465724418233e-09,0.0182745296661566,0.0828267664785581,0.977329125277828,3.48177980476989e-09,0.0242218936022389,0.0380526617204365,0,124.971023933519,172
"173",173,4.0000000698275,0.00253803582425795,0.0132732090152857,0.047280111958121,0.890494156500312,0.646092681300568,0.0299993727230715,0.244920736481125,0,236.296165735255,173
"174",174,3.00000067671766,1.28130548299344e-07,0.0070310196319908,0.0401385491995359,0.808416226052193,2.03595206643365e-07,2.85722052114749e-10,0.0611461213920487,0,258.220041593451,174
"175",175,4.99999957168801,0.111745766572861,0.0123292301584981,0.013386291066592,0.72473262704816,0.0680563485147536,0.0124876070619906,0.0343369245086716,0,185.474497325453,175
"176",176,4.99999996437034,0.743336189637872,0.00547777200208311,0.306353171105266,0.999999986651572,4.03959849592204e-09,0.0424732267387779,0.331891827367512,0,256.904567071973,176
"177",177,4.98331981935789,0.00266391245916468,0.0133079142480798,0.211228882758509,0.670598412478349,0.441464384125224,0.0159401664656817,0.0506102790729127,0,251.83963161644,177
"178",178,4.99999955902202,9.59592715485557e-09,0.0100716665644098,0.349527523539808,0.821935661711228,0.631640394698537,0.0193604345347219,0.309129145996568,0,273.385885329301,178
"179",179,4.58863821370432,0.0833049046052719,0.00898125118548159,0.303893177839747,0.672901373907559,3.1260131957505e-09,0.0233926571184201,0.342559404725399,0,250.530577520645,179
"180",180,4.99999935920983,0.868739313810642,0.00720952941989508,0.250445238692442,0.746723676752104,1.84247415283904e-07,1.27727637132085e-09,0.262370321358684,0,251.175623979923,180
"181",181,3.31004965782837,4.81196045681644e-12,0.0166925214957695,0.374499929309369,0.958075957880729,1.12813526458468e-08,0.0120769350345964,0.284829667043857,0,168.915668887262,181
"182",182,4.36244712535935,0.298131047291208,0.0102946702920299,0.2735320675746,0.833447681428058,4.4055112107953e-07,5.87610135299032e-10,0.303349268437957,0,192.307935523973,182
"183",183,4.99999997398336,0.818937584966146,0.00563378833343101,0.371622058992004,0.732331603045128,1.18868857660308e-05,0.0332195145559403,0.327641679097488,0,315.015306980392,183
"184",184,4.99999975122138,0.365985604600255,0.0109417406268564,0.180827324649386,0.894782724030067,0.077824066513531,0.0158224242812834,0.295483025460802,0,174.675983837933,184
"185",185,4.88963519024633,9.23827937140693e-10,0.0126293656663078,0.153691180799487,0.801236337013672,0.293903514342983,0.0119984511841912,0.296455218232535,0,206.762799517137,185
"186",186,3.87614481279986,2.40348066230738e-08,0.0152000392656711,0.333071279604765,0.802249119954058,7.00257619388732e-10,0.0133665016240296,0.306347880928449,0,180.891609027556,186
"187",187,4.99999832392171,4.69486516505133e-06,0.010522864962139,3.91366329027278e-07,0.774256687974541,0.0831743068463243,2.69993419148252e-10,0.0289490204291584,0,180.612766964406,187
"188",188,4.99999999533528,1.03986237951077e-08,0.0122561232689493,0.00654796626929622,0.955638574266414,3.35970344502865e-09,0.0161195041344304,0.164491598996773,0,156.91673594855,188
"189",189,4.00000000419201,0.244037101276307,0.00523465825609743,0.296025957998853,0.621064145003098,0.446119456627365,0.0720233158842614,0.128625954370198,0,367.361578814109,189
"190",190,4.99977505676604,3.34872427117542e-05,0.0150870940016512,0.0915895588353368,0.765985545040291,3.51567125753579e-05,0.0331754935024844,0.112652459878206,0,186.519963722605,190
"191",191,4.82477804629973,0.0348216880845877,0.0113742092782603,0.254996255086454,0.836650273977481,0.00552505584563986,0.000445264307900139,0.0125865115832664,0,172.858705714106,191
"192",192,4.99999996528117,0.17525925671487,0.00557129924360272,0.00234461747733596,0.884940319532327,1.44372047860164e-07,0.0199325569410287,0.167568506108151,0,245.559488938089,192
"193",193,4.21897481402515,1.52345405043009e-09,0.0093525544463903,0.106451359469722,0.848698079767909,3.82507121500754e-08,0.0162834913117943,0.0224055441747923,0,192.90694258314,193
"194",194,4.99999977424805,3.81742403895439e-08,0.00484049629120412,0.118727666942785,0.776972097190463,2.38655203214311e-08,0.0161015700117126,0.0709789131894001,0,274.549695683871,194
"195",195,4.999999769752,0.0133233012944209,0.00993327316847571,0.181088385496623,0.804054219710536,5.89359066206211e-08,0.00527135646268735,0.0277896616308072,0,187.187297911906,195
"196",196,4.99999991985318,5.75392938463563e-09,0.0100984424112241,1.11160769463482e-05,0.910947618109175,2.63228118677592e-08,0.0152817953415815,0.187188432220938,0,175.813008117565,196
"197",197,2.09141944982059,0.193328180995641,0.00919503017726331,0.357981627832106,0.94900736760603,2.58011609846846e-08,0.0168518852067642,0.328939320808777,0,268.331555873632,197
"198",198,2.14021209374603,0.431177946493678,0.0083927830010452,0.539521633378034,0.999999990586689,0.522834033460156,5.56683642981002e-12,0.210466758568656,0,302.849467493101,198
"199",199,2.99999995654451,0.473199198491077,0.00775450304649846,0.683819318718621,0.734497364751714,0.203752678439648,0.0565782845426329,0.308159000732278,0,348.984909059825,199
"200",200,4.99999882978403,2.48830291783811e-07,0.0115599613048625,0.00116912789534768,0.809038729865637,1.28235455003726e-06,5.70775503883311e-11,0.151763060126069,0,141.099617018442,200
"201",201,4.99999990179516,0.999998087175782,0.0147161690290374,0.356823300384206,0.937954346449499,0.383604234779192,0.0221883950280257,0.201988202509251,0,218.423301153664,201
"202",202,4.99999968533026,0.0910964709659035,0.00828448187268752,0.121145022383838,0.794555172463047,7.94302951005018e-10,0.0134249189432991,0.0143352648341979,0,219.531610551436,202
"203",203,2.86226518582755,0.987699225422773,0.00831850751840785,0.165784498223773,0.850952824779807,0.0041863012518113,0.00372206134395669,0.0779952761685804,0,228.121457995892,203
"204",204,4.99999985781555,1.02943943869516e-09,0.0111116911956514,0.168575740432438,0.8156779518546,3.72157480208919e-07,0.0172239912753791,0.306394261493155,0,184.058275162082,204
"205",205,4.99999989120455,8.41611280775323e-14,0.0451134145887206,0.00100569707122262,0.956583416909325,0.547624561677037,0.0141235394746242,0.161019193197485,0,106.121776872507,205
"206",206,4.99748152099654,0.00017116303499475,0.00991116933903944,0.239721038960028,0.775281771518979,0.0210392603798989,1.36182248583972e-05,0.083479219252456,0,198.675356017059,206
"207",207,3.0000000343069,0.463508301334115,0.0144468518866424,0.294629218057822,0.974046239149724,0.0785969593381195,0.0376929052685196,0.0562490800058755,0,173.156120274135,207
"208",208,4.29850669204341,1.66004582541317e-08,0.0092301934345525,0.196260059831389,0.803154346551947,0.461707121333609,0.00582541650095039,0.0694340682667281,0,237.062224657914,208
"209",209,3.31648515809252,0.261004829323913,0.00826622214890524,0.447940858455297,0.910621208540558,0.229315897059419,0.034202328835015,0.283858352381966,0,299.42363698163,209
"210",210,4.9999999784124,0.389324160024046,0.00934831814722733,0.0386675969276512,0.976035855528976,0.257117220353563,0.0253449896600879,0.157253773685645,0,220.42880222762,210
"211",211,4.99999986600203,3.43685563636491e-10,0.0135538335841412,5.96293171790459e-08,0.913696525686176,1.81298117985649e-09,0.0213330828436201,0.322889651607246,0,156.966048118951,211
"212",212,4.9999998443975,0.0428730214131398,0.0146610411009328,0.302624581796717,0.999999860665007,1.13088849544652e-08,0.0544069481988009,0.0844202782102784,0,201.449828589462,212
"213",213,3.99999872170468,0.0579884689013229,0.00881908428360578,0.391965004616297,0.907451133371908,0.703632088144506,4.12548014663107e-10,0.325673951602456,0,291.384618467797,213
"214",214,4.9999986862139,0.932033261598838,0.00643595796619135,0.444128023313781,0.69287834706225,0.4428065657529,3.50403814671179e-10,0.227988732435044,0,328.720397308828,214
"215",215,3.99999983927813,0.0278956085709029,0.00772449338079095,0.27836530624083,0.999999996758859,5.86195443667723e-09,0.0077253168371769,0.287532807776258,0,213.522696386483,215
"216",216,4.99966406155772,2.79916155362822e-05,0.0101839508036586,0.277469212892134,0.974438384512532,0.054060571036276,0.0048993216427586,0.0548399209897625,0,167.997864801003,216
"217",217,4.00000000904578,0.012500460634254,0.0182591962805675,0.217380141945351,0.790023632311537,0.545622672769231,0.00774330076719018,0.0198762049740281,0,193.11721404025,217
"218",218,1.99999993118653,0.000160721940659518,0.00885660253291105,0.597379539576269,0.999984051788694,0.00220292135269608,0.00703484056309228,0.208055998350751,0,256.584675474371,218
"219",219,4.70223239549612,0.207073234315588,0.0141667276853554,0.195719502082478,0.762247236953897,0.0681425964817705,0.0344051742704192,0.230830195274912,0,204.653673598109,219
"220",220,4.99999984256117,0.362312093392404,0.00564987181137885,0.282152255043971,0.591344786889212,0.394428168263483,0.050495612939689,0.317471408582908,0,369.30059162574,220
"221",221,4.09515070378518,4.68341411757938e-09,0.012212279385716,0.305707121967688,0.894517341086331,0.343361774567048,0.0191404588275806,0.238986575806656,0,220.946233431933,221
"222",222,1.02014852175561,0.50917658821119,0.00524304957885447,0.466890112000891,0.659916892832461,0.49526672736222,0.0641014952723286,0.0737693488366216,0,395.516481294663,222
"223",223,4.99999982529151,2.9073133706864e-08,0.00928601508628763,0.302665435853285,0.944955073528366,4.02622743718808e-09,0.0294234613312996,0.31590463289194,0,220.047652143828,223
"224",224,2.0000000532635,0.542602136628405,0.00701984378525663,0.477275277589543,0.883769826500889,0.242648119315142,0.0204847789786115,0.30908803005767,0,321.548587597669,224
"225",225,3.99999912046067,0.43870899261687,0.00528106538568871,0.44723361067062,0.736569306371652,0.545603975621132,0.0417927005463483,0.254681111582726,0,366.705271720609,225
"226",226,4.99999981321648,0.636892731970581,0.00854928160674824,0.262903655131274,0.567321195561329,0.470976993060252,0.0162269635630478,0.333333217449696,0,298.854736888918,226
"227",227,4.99941256963119,0.330748282961061,0.00529287158708142,0.533842215401197,0.697489698011456,5.3068773521994e-05,0.0420737175512109,0.00157158760006705,0,360.655760699777,227
"228",228,4.99999971622582,0.611775230235498,0.00772051834478038,3.51605330484362e-05,0.68211672891071,1.12452920811878e-08,0.0190593049516466,0.218968244390472,0,265.127649986192,228
"229",229,4.35114715861917,0.801009920863946,0.00179839982939122,0.424976579052888,0.717074243564978,0.105024843079829,0.0458117503238447,0.303321257582239,0,384.4982666447,229
"230",230,3.99999977450365,1.56149355228449e-09,0.00811555772727506,0.0032530026047596,0.886257568585491,4.37444072161064e-10,0.0234301934229807,0.165199661622047,0,220.939065357503,230
"231",231,4.99153367680207,0.0934728955385967,0.00584196855923909,0.437951762807306,0.89016614275519,0.119452341565684,0.0213538006493122,0.0302456067747007,0,272.511285842157,231
"232",232,4.99333073668412,0.215339058238669,0.00932106297609739,0.321647099755007,0.849415671914115,0.00297334785527219,0.0118156093830203,0.00902814898447965,0,182.717072917431,232
"233",233,4.59024366151512,0.527074965541974,0.00847068163262026,0.131162728936884,0.586494609782726,4.8851927135992e-06,4.24799742041448e-07,0.308866897387376,0,258.598027968114,233
"234",234,2.09272746044012,0.317615102566195,0.010058964861677,0.432387123417751,0.6890623867727,0.999999981933137,0.0444818225829662,0.206503387113759,0,367.196828826482,234
"235",235,3.00000018119114,0.123302886683879,0.00604072739206301,0.478711609554853,0.892802985729047,0.177561833614571,0.0270627103873032,0.321052688708281,0,330.852097956552,235
"236",236,2.95575141275285,0.79691447242044,0.0109298072779247,0.189477183261065,0.885569913595352,0.732291403801295,0.0116859854289672,0.0461065794039049,0,273.527464912958,236
"237",237,3.00000033980724,0.00183440263811739,0.00484465005088972,0.339744893433113,0.848917404079272,0.377784081281906,0.0156253779740106,0.331232374929454,0,325.550177644384,237
"238",238,4.99999996716832,1.2698865806602e-07,0.00837501018871258,0.199405967668421,0.802923115266327,1.15844722834462e-07,0.0247307533935563,0.298707520872126,0,237.924073807223,238
"239",239,3.98323776819959,0.14588184194376,0.00544718439491674,0.435840687690956,0.999999980504032,0.0396132470442396,0.0470137372962932,0.292577090551977,0,307.169835065294,239
"240",240,4.99999981935668,0.596930119802167,0.0101913959947179,0.0852739800594328,0.962658374972733,0.293439553822667,0.0287296128800354,0.314002909512346,0,223.517778572592,240
"241",241,4.96271427463615,0.0392609360737231,0.00943126390653427,0.166051095386855,0.77114007909754,0.456744630081602,0.00755712857926501,0.299340949121164,0,263.409367929872,241
"242",242,4.00000011424466,0.778055991066068,0.00596815659715755,0.287217449743763,0.812088442925387,0.0209237605482542,0.0303608222155788,0.328171719623588,0,290.976745328798,242
"243",243,4.00000036103016,0.0361585761225469,0.00677651452522419,0.292217846164046,0.791758348256461,0.293702857393598,0.0257937344049798,0.244579629706794,0,306.98727185019,243
"244",244,4.99239507133849,0.260421644741277,0.0118958146120427,0.207768535194171,0.890030511151961,0.000767839644685921,0.0400889633552209,0.0361329732935099,0,186.046767069467,244
"245",245,4.99999982940053,3.42967345858326e-08,0.00662422826199759,0.55116981236653,0.928708807943927,0.999999433293987,0.00764675052553189,0.33333321034791,0,322.026674458819,245
"246",246,4.99999981973781,7.4832143248499e-08,0.00867967097008999,0.411129904073005,0.776879920095186,0.166847227810652,0.0196061397266884,0.333332854156672,0,237.753412649266,246
"247",247,3.000000015217,0.209643968972819,0.00917977417688485,0.314925930163557,0.911703508971582,0.0289454611016744,0.0148216404583118,0.0537175405334065,0,208.861937862305,247
"248",248,4.00000004356477,0.00778073130352129,0.0151777696714728,0.00509514856081802,0.965450054766968,0.612430636480687,0.0307999168767029,0.224164242779935,0,207.351048550931,248
"249",249,3.02857490332182,0.000401450916431315,0.0187369483390803,0.0441589251021831,0.880746773119639,0.00649313290198863,0.0128395684402565,0.144222045352606,0,147.779770757095,249
"250",250,4.00000890641429,0.0246685391728397,0.010078811270485,0.222706467238829,0.705964467641354,0.00302274076354095,0.0241779804911487,0.31083766287019,0,250.289772000924,250
"251",251,1.60252576210657,0.00949180620562944,0.0070174728244996,0.482280649043861,0.826826758855757,0.846081665589775,0.136353312828524,0.272891433555662,0,398.157164637985,251
"252",252,3.84430881654125,0.968882204889077,0.00428870826637512,0.456228245182118,0.742041336732745,2.48821313367e-07,7.47431684197522e-10,0.216301938788678,0,301.841765784869,252
"253",253,4.9999998327636,4.63189974598947e-09,0.00988825034376691,3.54305458706873e-09,0.806025262067979,0.186005486702127,0.0284651677738902,0.322717946798999,0,231.005374368618,253
"254",254,2.99999884199064,0.141952977408623,0.00794458000340638,0.602928501686561,0.999999967385816,2.46399323149336e-08,0.013962095254879,0.0216920312806687,0,247.216574559637,254
"255",255,4.99999998765623,9.70528035936337e-10,0.0113427184148259,0.340023076569438,0.884248002735723,0.769234232776051,0.0188877349700934,0.266027030313545,0,263.085833797528,256
"256",256,3.39940130778523,0.629749939157833,0.00598419925364856,0.367140541473827,0.987977613173342,0.440544398758015,0.0252635013707568,0.29384948657077,0,302.318727920506,257
"257",257,4.0000001322698,0.0736868263679726,0.00959736802101512,0.298358450753995,0.87505654890979,0.0758136087323531,0.0392096887572922,0.277527165704991,0,235.356108768542,258
"258",258,3.39624595069261,0.408691532938068,0.00609148440696342,0.0351261234969045,0.796758860087895,0.153329876991237,1.70012728391497e-06,0.139447974608245,0,282.547706626382,259
"259",259,3.77712352454117,0.0285016414984115,0.0108467436729339,0.29410495032737,0.827069723533736,0.0020461207339956,7.12247223440459e-05,0.0119018574799319,0,209.013969375962,260
"260",260,4.63090630804887,6.04616976510454e-09,0.012605191476587,0.212786425782134,0.7839254360849,0.332026139428719,0.007840905797319,0.28119195688312,0,207.469339760991,261
"261",261,3.99999989826126,8.28106259041092e-07,0.014105180691257,0.242131101712085,0.854195698836949,2.26296893914399e-07,1.10534026679739e-09,0.261827780121328,0,145.589566679421,262
"262",262,3.9999998259269,0.884649622450992,0.0102741592922872,0.479994001422103,0.999999986455907,0.114354058031392,0.0234972929313124,0.242477299277728,0,240.61258473085,263
"263",263,2.99999986221793,0.467587338155596,0.00576141472484555,0.488332900406642,0.663617774387042,3.39485946304038e-05,0.0268292819794203,0.0140395165792453,0,322.463237553314,264
"264",264,4.99884595483331,0.000305604013512399,0.00579462173801777,0.124100352204873,0.599114791376717,0.00038005804491165,0.0279418589018488,0.702756211866978,0,304.025206950527,265
"265",265,3.99999994909856,0.354022050746904,0.0107288149941769,0.359549411022041,0.874892047665435,0.443687495026712,0.00790235200702341,0.00150623291524012,0,247.120679366349,266
"266",266,4.00000023323441,0.98839403939419,0.00173642674066364,0.384771514752135,0.762430550859441,0.76985426523482,0.048045640735778,0.330648286353458,0,374.43262779637,267
"267",267,2.69477334311712,0.371016669246157,0.0136147707071743,0.23293635817221,0.999999995077466,0.389320949880424,0.0196057381117657,0.294500103444162,0,234.818925976278,268
"268",268,3.99999994876521,0.466490432547637,0.00938542306369229,0.565488687277216,0.915558350057786,0.196321097541518,0.0299389431722971,0.257026657917543,0,311.894178481046,269
"269",269,4.99999995005137,5.91417407298003e-09,0.0118644675762251,0.206383708472178,0.964347102500798,0.353108070913039,0.0297123016911054,0.306739375446255,0,223.220090197839,270
"270",270,4.26881623814999,1.67832200135257e-09,0.0063070638877017,0.394754653575118,0.961531405706578,0.0213590306066749,0.0302804248187362,0.345783468049333,0,286.208831067147,271
"271",271,3.00000012643766,0.0401622724355425,0.00977660225957388,0.472422932315907,0.933580683023426,0.703067850833469,0.0483195298976896,0.31366728546128,0,330.293256850259,272
"272",272,4.99999987440826,0.999999736535579,0.00332096764742113,0.368624556879222,0.827435570858268,0.248155104648085,0.0128325378386805,0.0427709442668715,0,315.021304066601,273
"273",273,3.00000017849278,0.109493065471374,0.00949041277252916,0.436910578371596,0.856458985458693,0.626356483508762,0.0277876328260586,0.306103056478238,0,309.62470178505,274
"274",274,4.40794296251232,0.062620946259979,0.0116128122531418,0.254301257163258,0.903514100385133,0.403376473294085,0.0302892646082866,0.280947781296215,0,233.884844567338,275
"275",275,4.99898825853329,0.00316813839933749,0.0100654143546024,0.184775448866939,0.947133398326688,0.13790978856103,0.0119871182487945,0.0348988453668164,0,177.84205247104,276
